title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,synopsis
8199,Raising the Second Male Lead’s Son,ROMANCE,"Yohi,Yeoncha,Le Khan",SATURDAY,11,135571,7.05,1898694,123701,ONGOING,"Our protagonist wakes up one day to find herself as Elia, the daughter of a bankrupt baron and a side character in a romance-fantasy novel. While on the run from debt collectors, she saves a child from an attacker -- only to be accused of being the kidnapper by the child’s guardian, Duke Kaiden. Taken to his mansion, she’s forced to live with them and be the child’s nanny. Can Elia clear up the misunderstanding and find her way out of this mess?"
8197,Defeating Dungeons via Copy Paste!,ACTION,"REDSTONE!!,BKORI",TUESDAY,18,48570,7.3,853987,63810,ONGOING,"Hanjun is the weakest hunter alive. While others wield powerful skills, he’s stuck with a useless copy-paste ability and mocked by everyone around him. Cursed during the Great Calamity, he has only five years left to live… but Hanjun refuses to give up. When a chance discovery reveals his skill’s hidden potential, everything changes. As he rises through the ranks, a new calamity begins to stir. Time is running out, and Hanjun may be the world’s last hope—an unlikely hero with a power no one saw coming.
"
8196,The Regressed Doctor Just Wanted to Live Quietly,FANTASY,"Drawways,Haejun,BY,Tauran",TUESDAY,14,35120,9.07,421604,34757,ONGOING,"In the operating room, Dr. Jinhyeok Lee is flawless—unyielding, brilliant, and untouchable. But outside, he’s a ghost to his family and loved ones. He misses everything, even his mother’s final moments. By the time he understands what he’s lost, it’s too late… until it isn’t.
He wakes up 27 years in the past. Now armed with a lifetime of memories, Jinhyeok vows to live differently. But peace won’t come easy. Old rivals, new battles, and countless lives await.
Scrubs on. Lights up. Scalpel ready.
And this time, Primum non nocere."
8190,The Monster Dame Requests Maternity Leave,ROMANCE,"Seongyeong Oh,nicca,cosmorozy",FRIDAY,3,73390,9.07,745633,75809,ONGOING,"Lucia is the captain of the imperial knights and a swordmaster famous for her extraordinary achievements. However, she regrets something on her deathbed: unknowingly aiding a nefarious group in their plot to sacrifice the saintess for profit. So when she wakes up in the past as her 25-year-old self, Lucia is determined to rescue the child saintess and keep her safe until she’s old enough to protect herself. But the formidable knight is completely clueless when it comes to raising a child... Will six months of maternity leave be enough time for her to figure things out?
The following series contains depictions of child abuse that may be upsetting to some readers. Viewer discretion is advised."
8189,The Worst Generation,ACTION,"GWANG SAN,MAJOR",THURSDAY,12,18215,7.59,173902,12536,ONGOING,"Buldo Jeong was once a legend of the Korean underworld. But after a decade in prison, he walks free into a world that no longer plays by the old rules. The streets are run by a new wave of criminals known as the “MZ Gang” who are louder, flashier, and far more reckless. Though he intended to leave his past behind, he’s pushed to the edge when the youngbloods hurt those around him. Now, it’s time the city remembered who ruled these streets."
8177,Dungeon Crawler Carl,FANTASY,"AETHON,Laurel Pursuit,Tevagah,Matt Dinniman,Actus",FRIDAY,10,152227,9.47,1919473,117646,ONGOING,You know what’s worse than breaking up with your girlfriend? Getting stuck on a sadistic alien gameshow with her cat. Join Carl and Princess Donut as they try to survive the end of the world — or just get to the next level of a trap-filled fantasy dungeon.
8167,Accidental Assassin,ROMANCE,"Molly Ní Chéileachair,Vi,Perdizzion,Bonob Beneb Studio,Kait Routsis,Kisai Entertainment (Sato),WmW",SUNDAY,16,287293,9.42,4578067,317135,ONGOING,"Everyone assumes Bonnie is a ditsy redhead barely surviving corporate life until a late-night office attack reveals her true nature: sharp, capable, and deadly. Her unexpected display of skill draws the attention of the Fianna, a secret organization that wastes no time recruiting her as an apprentice assassin. To her surprise, Bonnie thrives in this dangerous new world. But one obstacle remains: Ronan Clarke, the Fianna’s top operative, who sees her as a joke and is now forced to rely on her as his partner. Will Bonnie ever be able to prove herself to Ronan?"
8166,Murder Girlband,DRAMA,"Grace NN,Bethany Higa,Adriene Im,Miki Kinoshita,Ying,LevyLetters,WmW",MONDAY,17,86339,9.53,1077998,122099,ONGOING,"Ema Nakahara has never killed anyone. She's just a girl trying to make it in the cutthroat music industry, stuck as the forever intern. But when she suddenly finds her first big break as the lead singer of Starfruit, an up-and-coming queer band, it is immediately plagued by misfortune: cancelled gigs, a scummy manager, a dead body—and a lot of secrets to keep.

The band doesn't deserve this. Emboldened by her new friendships, Ema will do whatever it takes to protect them and her dream.


[This series contains themes regarding sexual harassment that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line. (http://crisistextline.org/)]"
8164,The Frostbound Warrior,ACTION,"toy,Seohaenghaejusipsio,Choi Yong Jun",TUESDAY,12,39431,8.97,296726,23799,ONGOING,"Ryugeom Cheok, a loyal Goryeo warrior, throws himself off a cliff with his enemy to protect his master—only to be frozen in ice for 900 years. Awakened in the modern era, the greatest swordsman of Goryeo begins his journey of vengeance…"
8163,For Your Murder,DRAMA,"seyoon,jink",THURSDAY,14,98128,9.69,1133256,108871,ONGOING,"Elementary school teacher Gijeong Go has lost almost everything: her parents when she was a child, her freedom when she had to support her shut-in younger brother, and now her very dignity as the class bully among her students and his mother threaten to turn her life into a living hell. Upon meeting the mild-mannered yet inscrutable lawyer Inseop Oh, Gijeong begins to find her life changing, though little does she know that wherever Inseop goes, death follows…
This series contains themes regarding suicide, child abuse and bullying that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
8162,The Beast Won't Let Me Sleep,ROMANCE,"sangume,Byeolnok,Sae In Lee",SUNDAY,12,187872,7.95,3181628,162112,ONGOING,"Adele is a notorious villainess among the high society; rumor has it she married and murdered an old marquis, then allegedly seduced her stepson out of lust for power. As such, she’s shunned and ostracized at social gatherings-- until she meets the most sought-after man of the era, Count Vyce.

However, this man turns out to be Chris, the poor boy she looked after before abandoning him long ago. The once-fragile boy now approaches her without hesitation. Does he approach out of past attraction, or is there something more underneath?
"
8161,Girl Friend,ROMANCE,sangdol,WEDNESDAY,13,74412,9.09,824005,61436,ONGOING,"Taeu and Jieun are friends—just friends. Both of them were comfortable with this arrangement, with neither holding any romantic feelings for the other. However, when Jieun returns from summer break looking noticeably different, Taeu’s feelings for his friend begin to change, and new feelings of jealousy and confusion taking their place.

When Jieun develops a crush on a handsome classmate, things start to get even more complicated between the two of them as Taeu begins to try to beat out his new competitor and take his longtime friendship with Jieun to the next level.
"
8141,My Fake Crush,ROMANCE,ILGONG,TUESDAY,11,157517,8.59,1978664,114879,ONGOING,"Rai has been secretly crushing on her childhood friend Dogyeong for years. To hide her feelings, she pretends to be a die-hard fan of the K-pop group DIMPLE, especially of Neulchan, her ""ultimate bias."" It's all just fun and games to make Dogyeong a little jealous... until Neulchan suddenly transfers to her school. With her fake idol crush now a real part of her life, her friendship with Dogyeong starts to spiral. One fake crush, and one real crush—can Rai keep up the act, or is her secret about to come out?"
8140,Your Sweet Breath,FANTASY,"NOVA,Flowbee",SATURDAY,12,78374,7.8,622514,34560,ONGOING,"For two decades, Actress Kang Seo has been haunted by terrible nightmares. Then, out of the blue, San Han, the man who always rescued her in those dreams, appears before her in real life as her personal bodyguard. Will Kang be able to uncover the true identity of this mysterious figure?"
8139,Like a Chilling Flame,ACTION,"Kim in ho,Yu jin sung",FRIDAY,11,6753,6.43,56800,4882,ONGOING,"Heavy are the shoulders that bear the burden of a household. To keep his waning clan afloat, leader Mujin Baek has no choice but to leave his homeland and venture out into the martial arts realm. When he passes the entrance exam of the Northern Sky Union with flying colors—leaving behind one unconscious opponent in the process—Mujin soon finds that the realm is not the noble place he once envisioned. With his powerful frost-style qi, however, he sets out to make a chilling mark amidst the fiery maelstrom engulfing the realm."
8138,Date or Die,ROMANCE,Hongchi,SUNDAY,11,20642,8.75,164596,12591,ONGOING,"Deoksun Kim, a 111-year-old mogul, built a thriving food empire, but her one regret was never experiencing true love. Miraculously reincarnated as 25-year-old Dohui, she sets out to fulfill her dying wish—only to be betrayed by her lover and lose everything. 
Fueled by vengeance, she soon faces an impossible ultimatum: fall in love within 111 days or suffer eternal torment in Hell. With time running out, will Deoksun seek revenge or take another chance at love?
"
8136,Tower of God: Urek Mazino,FANTASY,SIU,TUESDAY,9,81969,9.69,818818,84236,ONGOING,"You know him as the legendary Ranker, Urek Mazino—but once, he was just another Regular, climbing the Tower alongside both teammates and enemies. What awaits him after charging into the Tower, chasing after Phantaminum? Whatever it is he desires... will he find it there?"
